Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Final Mutual Inductance (nH)
0.09974197,0.48656917,23.266068,0.09937581,0.48774335,23.228386,0.67749697,0.14986697,5.0012236,3.991606,28.339207,22.61837,141.69534,113.09253,285.57718
0.12915759,0.40390885,43.023083,0.12862837,0.40505436,42.985893,0.23791116,0.15058008,5.001977,3.9921257,28.33872,22.619099,141.6959,113.092476,23.349468
0.11055648,0.5115001,53.724422,0.110501826,0.5127507,53.71992,0.15926461,0.15038243,5.000407,3.9906979,28.338724,22.619287,141.69533,113.093155,-14.186736
0.09737477,0.18284655,40.060722,0.09692236,0.18434699,39.90249,0.48515227,0.15001477,5.0010123,3.991371,28.339758,22.618052,141.69463,113.091736,192.95613
0.09895495,0.09446794,17.317406,0.09909162,0.09647131,17.25508,0.80932397,0.14933254,5.000925,3.99235,28.338148,22.6186,141.69449,113.09388,319.1042
0.11280704,0.5674253,39.25175,0.11265301,0.5690105,39.218155,0.3591434,0.14958465,5.001382,3.9915109,28.338823,22.618587,141.69502,113.09354,110.37702
0.16516025,0.10614878,25.800179,0.16518353,0.107725345,25.665495,0.49659452,0.15013997,5.0007052,3.990843,28.33939,22.618883,141.69466,113.09287,194.89543
0.09185321,0.48039508,18.750977,0.09158993,0.48147565,18.716446,0.5761845,0.15014687,5.0003376,3.9918075,28.33922,22.618465,141.69534,113.0926,70.88808
0.076398954,0.42857492,36.018272,0.07632444,0.42904636,35.748352,0.50449294,0.14962985,5.0008755,3.9920764,28.3386,22.618822,141.69446,113.092384,150.84369
0.11386005,0.61797476,30.072355,0.11325492,0.6196341,29.826645,0.6541636,0.14912684,5.000494,3.9921026,28.340076,22.618258,141.69489,113.09169,418.78555
0.0989722,0.6209172,23.938343,0.09862889,0.62271154,23.820892,0.71348155,0.14957744,5.001223,3.9913325,28.340075,22.618402,141.69489,113.0918,359.60693
0.09957119,0.5432997,42.13983,0.09941034,0.5450989,42.19135,0.33685893,0.15048626,5.0010204,3.9912913,28.338858,22.61885,141.6952,113.092354,78.29293
0.11461151,0.55635744,50.332863,0.11428731,0.55783784,50.12595,0.23619752,0.14929992,5.000795,3.9911568,28.339462,22.618088,141.69565,113.092,83.40982
0.03619638,0.22683984,46.694748,0.03585712,0.22731839,46.685314,0.45634046,0.14969952,5.0014234,3.992526,28.339033,22.618904,141.6949,113.09263,85.27998
0.071978144,0.44178426,30.430141,0.07192969,0.442199,30.358387,0.48921597,0.14950413,5.0011387,3.991627,28.339033,22.618711,141.6946,113.09317,58.502087
0.14508331,0.37208465,8.694811,0.14468475,0.37566742,8.471347,0.9088334,0.14980572,5.000922,3.9915414,28.339848,22.618763,141.69449,113.09127,541.4397
0.11637013,0.46227977,42.081036,0.11621499,0.46293515,42.002033,0.3194954,0.15025069,5.0005755,3.9915092,28.339085,22.619032,141.69473,113.09251,94.52165
0.11372095,0.44960225,28.126083,0.11341283,0.45055285,28.331366,0.41371775,0.15050587,5.001116,3.991426,28.339205,22.618656,141.69508,113.092735,48.797035
0.09188862,0.49403766,33.59132,0.09150547,0.49493712,33.71141,0.4565976,0.15001999,5.0013943,3.9911466,28.339441,22.618994,141.69455,113.092834,78.28922
0.068653226,0.5513683,28.800564,0.06823185,0.55220354,28.573565,0.5874329,0.14948617,4.999626,3.9911907,28.339663,22.618176,141.69551,113.09222,119.55571
0.061360255,0.5701449,34.0942,0.060841594,0.5708993,34.047844,0.55458146,0.15003182,5.0016804,3.9918413,28.339346,22.619043,141.69568,113.09208,206.8821
0.08625079,0.47556797,34.668076,0.08593369,0.47725242,34.637074,0.5426321,0.14916483,5.0007796,3.9918802,28.33973,22.618511,141.69476,113.09282,235.0984
0.08463905,0.18584365,17.56013,0.08428676,0.18732657,17.424816,0.8437121,0.14914697,5.0015926,3.9923813,28.339874,22.618507,141.69481,113.092445,368.84406
0.12748483,0.7405566,51.251774,0.12737328,0.74329925,51.303337,0.18763232,0.1498321,5.001471,3.9906435,28.339327,22.619085,141.6945,113.09261,125.26483
0.13477908,0.39695165,46.66781,0.13505916,0.39813387,46.80088,0.2122659,0.1498468,5.001207,3.99168,28.339167,22.618574,141.69452,113.092964,96.94371
0.11524845,0.46521106,42.15935,0.11524806,0.4660453,42.18792,0.28175816,0.14985919,5.001145,3.9909737,28.338703,22.618786,141.69511,113.09251,37.393368
0.111449964,0.3537176,27.387175,0.11105781,0.3555157,27.451439,0.6170574,0.14986987,5.000968,3.991712,28.339449,22.61879,141.69481,113.09248,245.18687
0.10331724,0.4028568,27.070332,0.103231795,0.40280023,26.947054,0.55467975,0.14930691,5.0008397,3.9921036,28.339222,22.618448,141.6945,113.09286,167.11845
0.06832964,0.485562,39.432938,0.06769547,0.48577914,39.37104,0.4171157,0.15022099,5.0006866,3.992124,28.339037,22.619314,141.69524,113.09222,67.5212
0.119523674,0.19789857,29.941183,0.119048804,0.19827013,29.657791,0.4962522,0.1500568,5.001478,3.9917314,28.339151,22.618528,141.69504,113.09299,114.5531
0.059357367,0.47306025,36.403267,0.05885787,0.47323352,36.348404,0.48016873,0.1496303,5.0020175,3.9920793,28.339111,22.61961,141.69518,113.09313,76.698006
0.10730874,0.28677145,29.938902,0.10695833,0.28864938,29.716074,0.49376458,0.14969206,5.0009265,3.991656,28.339197,22.617733,141.6943,113.09259,114.68705
0.09324007,0.3045294,40.72199,0.09310771,0.3065378,40.888218,0.3323771,0.14991249,5.0010934,3.9907258,28.339674,22.619009,141.69505,113.092674,-6.0617366
0.11379758,0.24121682,44.40624,0.113399856,0.24202682,44.365005,0.30092964,0.1495856,5.000898,3.9910147,28.339771,22.61807,141.69478,113.09292,32.879673
0.14339067,0.42215407,33.345978,0.14318088,0.4246373,33.19099,0.42829475,0.15050319,5.0015583,3.9906414,28.339294,22.61837,141.69508,113.09218,182.13968
0.13708602,0.24054536,33.43813,0.13723418,0.24285473,33.34507,0.49434453,0.14897901,5.0010858,3.9921727,28.339138,22.618471,141.69402,113.0933,225.46786
0.08110668,0.5352587,52.521908,0.0809712,0.5372146,52.59216,0.2335551,0.15026815,5.001304,3.9911227,28.338768,22.618637,141.69472,113.09304,22.800138
0.08146942,0.6736003,27.454947,0.080955744,0.6750848,27.628183,0.53543603,0.14914426,5.000843,3.990788,28.339813,22.618864,141.69473,113.09386,69.35431
0.13163705,0.45623237,50.73778,0.13143279,0.45787615,50.678917,0.17275703,0.15023407,5.0011053,3.9912097,28.33878,22.618576,141.69502,113.09189,54.070705
0.11961631,0.38554785,33.86038,0.11928941,0.38734338,33.731907,0.450223,0.14952101,5.0007496,3.9914186,28.339626,22.617935,141.69498,113.09208,153.13857
0.1615685,0.48000765,17.386631,0.16144817,0.47945926,17.280453,0.48388258,0.15004818,5.0008993,3.9915428,28.338484,22.617537,141.69456,113.09323,93.312294
0.08574734,0.5885495,28.643553,0.08547845,0.58945686,28.543701,0.56032836,0.14978148,5.00052,3.991752,28.338926,22.618595,141.6948,113.092316,215.91512
0.14833638,0.38233784,22.557178,0.1480078,0.3840691,22.29571,0.5399734,0.15030348,5.0014925,3.9917922,28.33887,22.617828,141.69498,113.09138,218.30388
0.13905397,0.416234,22.336779,0.13846162,0.41790986,22.229403,0.62900066,0.1498425,5.001444,3.9912245,28.340315,22.618053,141.69469,113.09121,277.9683
0.103994064,0.49810702,52.479034,0.103569075,0.49892282,52.36509,0.20673211,0.15010564,5.001902,3.9906301,28.338997,22.618757,141.69467,113.09266,23.912552
0.10100924,-0.0004769566,45.743576,0.1006994,0.0009687433,45.636192,0.30850235,0.14979953,5.0014625,3.9922614,28.338865,22.618425,141.6947,113.09297,30.78571
0.07663774,0.5164681,44.779922,0.07625908,0.51740927,44.578968,0.42002252,0.14960541,5.0012665,3.9917748,28.339405,22.618563,141.69499,113.09219,188.249
0.16201459,-0.20583488,20.32717,0.16128798,-0.20444116,20.290297,0.6927859,0.1498732,5.0008383,3.9920769,28.339657,22.61793,141.69473,113.09248,293.22208
0.09290403,0.615768,47.57715,0.09241576,0.61697686,47.606865,0.23708694,0.14965884,5.0006876,3.9915175,28.339539,22.61883,141.69508,113.09305,20.462431
0.11082411,0.32537943,33.765003,0.110479206,0.32888258,33.678925,0.57507634,0.14954539,5.0011697,3.991259,28.33949,22.618408,141.6947,113.09308,279.5062
0.12691948,0.38298434,50.213634,0.12637827,0.3850652,50.137737,0.21307889,0.15055642,5.001047,3.9904177,28.339045,22.618727,141.6955,113.092026,33.488747
0.107551634,0.6149075,38.19765,0.10705374,0.61549723,38.131844,0.45777535,0.1500404,5.000757,3.99157,28.339499,22.61839,141.6951,113.09274,228.64043
0.11470702,0.34106568,35.99966,0.11434259,0.34233427,35.851875,0.40576875,0.15029886,5.0023203,3.991289,28.33925,22.617998,141.69524,113.09185,102.781975
0.13039023,0.3544787,56.928364,0.13019381,0.35641316,56.989166,0.06770465,0.14996439,5.0008764,3.9906995,28.339092,22.618803,141.69456,113.09222,-43.315742
0.14700317,0.43625703,33.76522,0.14678408,0.4385171,33.711163,0.48670995,0.14942673,5.0016184,3.9919953,28.339273,22.618547,141.69499,113.09293,284.73178
0.10064853,0.45302027,29.452763,0.10051048,0.45293772,29.429464,0.4510473,0.14965276,5.0006666,3.9913795,28.339058,22.618216,141.69547,113.093155,53.223274
0.09839431,0.027860539,30.761076,0.09825239,0.027354049,30.715706,0.38188642,0.15062462,5.0013967,3.9920962,28.338509,22.618692,141.69566,113.09205,-85.45969
0.08833339,0.27895516,36.456673,0.08821944,0.28023866,36.56172,0.38500324,0.14974903,5.0009375,3.9917657,28.339014,22.618187,141.69478,113.09259,13.945296
0.06409799,0.68479115,29.527142,0.06392498,0.6864809,29.34469,0.70235294,0.14936645,5.0016775,3.9922757,28.339182,22.618734,141.69493,113.09256,393.9872
0.064013,0.3791889,47.514256,0.063668646,0.37945253,47.44323,0.30630004,0.15016572,5.001952,3.9915025,28.338606,22.618765,141.69514,113.092705,-12.902261
0.12546934,0.38709456,24.190756,0.1252298,0.3883206,24.034418,0.6470886,0.14973566,5.0003586,3.9925184,28.339361,22.618275,141.69475,113.092,290.3001
0.11979257,0.4663891,41.544495,0.11928034,0.46868536,41.3134,0.35165522,0.15001637,5.0017805,3.9906802,28.339493,22.617609,141.69518,113.091385,136.27092
0.13955192,0.17032766,30.266293,0.13929726,0.17142649,30.313435,0.39700466,0.15017876,5.001539,3.9912236,28.338892,22.618263,141.6953,113.09219,50.54455
0.13808696,0.75136137,43.7368,0.13786158,0.7528868,43.802753,0.22469918,0.14952327,5.0010033,3.9904673,28.339426,22.618786,141.69542,113.09326,69.88687
0.10025237,0.5796584,29.259785,0.099780604,0.5810119,29.111086,0.69871897,0.14928176,5.0014706,3.9927547,28.339521,22.619038,141.69504,113.09282,411.5447
0.094442144,0.33375272,43.28399,0.09364451,0.33355775,43.045887,0.39748937,0.14973699,5.001231,3.9919934,28.339533,22.61828,141.69597,113.092606,111.59947
0.1368558,0.3329268,25.026564,0.13648175,0.33468452,24.860434,0.5885317,0.15048385,5.0008183,3.9917972,28.33923,22.618866,141.6951,113.092316,253.99925
0.102016024,0.38691345,45.858204,0.10171389,0.38814813,45.80473,0.2817962,0.1491451,5.000621,3.9914284,28.339502,22.618568,141.69504,113.092606,58.866177
0.08853207,0.051717628,38.03438,0.087857105,0.05242862,37.98915,0.46471792,0.14992973,5.001123,3.992436,28.339668,22.618925,141.69513,113.092445,70.89058
0.114894435,0.19032755,29.339636,0.114805065,0.19202049,29.219658,0.61203855,0.14988944,5.0016007,3.9915016,28.338886,22.619446,141.69534,113.09289,222.58263
0.11995871,0.5321567,41.423115,0.11981538,0.5340516,41.42372,0.20990068,0.15025279,5.000806,3.9910183,28.339605,22.618721,141.69478,113.092,-26.641872
0.09696504,0.6089391,36.998375,0.09650743,0.6110196,36.675007,0.7958133,0.1483965,5.0009885,3.9924808,28.340282,22.618673,141.69518,113.09207,617.1368
0.107935905,0.45740473,31.736073,0.1075875,0.45883635,31.49914,0.6330043,0.15003097,5.000695,3.991554,28.339027,22.619144,141.6947,113.09176,344.51376
0.1201088,0.58232707,24.443394,0.119516626,0.5846691,24.406195,0.59765196,0.14997911,5.0004168,3.9917026,28.339869,22.617666,141.69453,113.091034,275.85995
0.111948445,0.19106473,35.249798,0.11151289,0.19185673,35.017574,0.47665375,0.14969796,5.0013328,3.9922173,28.339243,22.618174,141.6947,113.09248,155.69246
0.09986426,0.26012492,39.008556,0.099578984,0.26074508,38.821754,0.36188465,0.14988814,5.000978,3.9912639,28.33919,22.618078,141.69449,113.09233,55.03627
0.08821258,0.701128,33.50139,0.08786166,0.7018942,33.52559,0.50591743,0.14990969,5.001571,3.9920359,28.339235,22.618523,141.69518,113.09287,220.28714
0.085082926,0.35977796,15.451098,0.08484758,0.36022344,15.457933,0.70858914,0.14963555,5.0009656,3.9916105,28.338675,22.618696,141.69424,113.092995,159.94716
0.093592726,0.1468742,34.62073,0.092995904,0.14665955,34.393013,0.42815748,0.15017478,5.001148,3.9915233,28.339275,22.617647,141.69559,113.092026,31.914816
0.14118305,0.0687031,27.183027,0.14089727,0.06922913,26.953331,0.45151296,0.14985958,5.0005684,3.991639,28.338493,22.617512,141.69531,113.09293,90.10972
0.13345689,0.41535005,40.692425,0.13310176,0.41504943,40.405865,0.3430742,0.14968306,5.0010924,3.9916384,28.339,22.618307,141.69568,113.092155,75.952156
0.072401695,0.59576887,27.069447,0.072030656,0.59721607,27.139692,0.59428847,0.14992435,5.001086,3.991481,28.33985,22.619078,141.69434,113.09284,204.39247
0.13663356,0.18700433,48.50155,0.13654211,0.18950662,48.471127,0.27001995,0.14988372,5.001111,3.9915857,28.338593,22.618748,141.69516,113.09267,118.82583
0.03707659,0.35023057,39.489883,0.036761723,0.35006422,39.330936,0.5600286,0.14910668,5.000802,3.9924147,28.339632,22.618526,141.69461,113.09294,148.66006
0.082293846,0.43345308,28.927172,0.08224674,0.43465173,28.902739,0.50783104,0.14979586,5.0006824,3.9914584,28.339033,22.617952,141.69434,113.09235,90.84324
0.09663114,0.4540289,7.1588616,0.09638254,0.4551957,6.947306,0.9756985,0.1492948,5.0010166,3.9926703,28.339529,22.618477,141.69405,113.09177,498.8029
0.17621157,0.48351395,18.918888,0.176338,0.48649612,18.965471,0.5847899,0.15007363,5.001137,3.9908328,28.339296,22.618425,141.69443,113.09276,286.7305
0.1405757,0.36429152,20.218248,0.14051133,0.36660063,20.346905,0.6515145,0.14946777,5.00051,3.9912016,28.339693,22.6181,141.69403,113.09253,330.014
0.1167936,0.41941884,29.696545,0.116676934,0.42098972,29.746552,0.483921,0.14999026,5.0012617,3.9921525,28.338787,22.618378,141.69484,113.092735,169.2587
0.08410484,0.8308867,34.029522,0.08370937,0.8320531,33.829266,0.5034166,0.14953393,5.000881,3.9919405,28.339584,22.61887,141.69475,113.09192,201.50461
0.1266693,0.8474663,21.685484,0.12640382,0.8507449,21.863672,0.70138705,0.14958692,5.0013843,3.9907117,28.340242,22.618887,141.69527,113.09267,429.0335
0.13353789,0.3882984,63.187775,0.13278127,0.38961333,63.06303,0.04330448,0.15092762,5.0011115,3.9910905,28.338985,22.618755,141.69583,113.0918,35.609512
0.08932149,0.6795292,33.993916,0.089004785,0.6805384,34.031334,0.42766607,0.1496591,5.0008154,3.9913647,28.338966,22.61811,141.6949,113.09285,105.6321
0.07365144,0.43574244,43.083397,0.07331406,0.43623254,42.987144,0.31597626,0.1497123,5.0011835,3.991237,28.339584,22.619013,141.69588,113.092354,-5.2197328
0.10457868,0.4462736,34.741447,0.10434197,0.44798023,34.681004,0.42612085,0.15029554,5.001581,3.992216,28.338564,22.618498,141.69519,113.09225,140.2259
0.06325966,0.21575657,32.870575,0.06267042,0.21582142,32.605595,0.6706044,0.14994565,5.0013905,3.9924076,28.338587,22.618551,141.69559,113.09189,257.6368
0.100030676,0.3831881,44.495476,0.09989873,0.38474724,44.47544,0.27897128,0.1498476,5.0014315,3.9912834,28.338884,22.618786,141.69556,113.09255,41.87339
0.09260622,0.62953544,35.882946,0.0922073,0.6310871,35.797585,0.51658356,0.14999427,5.000889,3.991598,28.33944,22.618874,141.6949,113.09219,263.79654
0.10484489,0.4722439,38.126694,0.10453971,0.47224295,38.018917,0.32922992,0.15062383,5.000783,3.9908369,28.33852,22.617868,141.69467,113.09251,46.221043
0.11785028,-0.075994566,29.43905,0.11714504,-0.076573156,29.345423,0.53105175,0.15012722,5.0013905,3.991953,28.33899,22.618153,141.69528,113.09211,132.7926
0.11889979,0.58701235,34.9767,0.11853236,0.5885803,35.002373,0.46003297,0.15039366,5.001729,3.9906528,28.339077,22.618452,141.69522,113.092316,193.79007
0.10614313,0.2725296,35.404343,0.105927035,0.27191004,35.109535,0.4173194,0.15034556,5.00065,3.992319,28.338127,22.619047,141.6947,113.092804,95.75921
0.12573183,0.35444057,28.599337,0.1256936,0.3555543,28.565998,0.46924222,0.15002692,5.000755,3.9913762,28.3384,22.6181,141.69499,113.0925,105.99784
0.12138709,0.22801046,32.479504,0.12144348,0.23076886,32.448128,0.39954144,0.14972036,5.0010977,3.9910266,28.338776,22.618725,141.6946,113.09283,46.429028
0.088821866,0.4518341,35.36264,0.08836615,0.45462003,35.265522,0.4836776,0.14956033,5.0010405,3.9917011,28.339455,22.618223,141.69478,113.09269,147.30714
0.17331535,0.41845068,41.984283,0.17321323,0.42032406,41.593376,0.20637423,0.15042104,5.0009828,3.9920988,28.338257,22.61817,141.69472,113.09224,88.92105
0.08541999,0.691604,48.281612,0.08503016,0.6925801,48.42421,0.32413566,0.15015058,5.001363,3.9907563,28.339638,22.618835,141.69485,113.092476,71.87504
0.09859664,0.8051264,19.62663,0.098641,0.8068492,19.669407,0.65286124,0.149595,5.000426,3.9910252,28.339437,22.618187,141.69502,113.092735,234.90932
0.09318831,0.3223981,28.373188,0.0928133,0.32349575,28.288214,0.561239,0.14994626,5.0013394,3.9917471,28.339205,22.618828,141.69568,113.09175,194.71568
0.093527675,0.5331666,54.098545,0.09313052,0.5344981,54.044724,0.19277099,0.15003671,5.001029,3.9920685,28.338562,22.618147,141.6956,113.09262,28.777918
0.0919254,0.49764743,24.744656,0.092036694,0.49912718,24.714128,0.6430626,0.14934884,5.0017877,3.9920278,28.339315,22.61885,141.6948,113.09279,264.73117
0.102531046,0.6777538,20.698267,0.102241926,0.67918044,20.63803,0.7601595,0.14970632,5.001522,3.9920752,28.339363,22.618553,141.69489,113.09291,382.7186
0.06820617,0.7764861,45.09227,0.06816421,0.77817327,45.288647,0.35586718,0.14961883,5.000791,3.990845,28.339396,22.618296,141.69507,113.093185,47.86732
0.12052917,0.21807423,24.99682,0.1201874,0.21972708,24.942076,0.5079932,0.15021391,5.0008826,3.9922245,28.339186,22.617504,141.69485,113.09228,102.76509
0.1275169,0.46080494,34.52911,0.12742251,0.46226883,34.244984,0.34189218,0.15011598,5.000952,3.9909632,28.339308,22.617891,141.69446,113.09167,36.06297
0.102843516,0.6254131,31.554771,0.102650605,0.62718236,31.837103,0.4144842,0.15008166,5.00165,3.990951,28.339256,22.618963,141.69449,113.09343,80.409485
0.11727558,0.43977082,19.542635,0.117072254,0.4405109,19.52126,0.5790815,0.15043655,5.001144,3.9915562,28.338541,22.61814,141.69461,113.09338,144.19843
0.10451333,0.43300483,30.476498,0.104109064,0.4349724,30.286482,0.51987123,0.15000963,5.000667,3.9915068,28.33915,22.61836,141.69473,113.09228,204.0987
0.09357906,0.375062,20.52286,0.09336132,0.3760716,20.538816,0.61463493,0.15025897,5.000541,3.9926367,28.338083,22.61777,141.69554,113.093094,170.5778
0.11899232,0.119820595,42.215782,0.118754216,0.119610846,42.16329,0.29258192,0.15019603,5.001329,3.992062,28.338598,22.61908,141.695,113.09301,-24.000021
0.07735293,0.42414293,44.218517,0.0768695,0.4264053,44.128174,0.4521626,0.15002367,5.0000496,3.99086,28.33998,22.61854,141.69447,113.09186,145.2999
0.08146969,0.26952794,55.33898,0.080990516,0.27157924,55.277737,0.25590235,0.14976819,5.0017877,3.9919786,28.339008,22.618517,141.69487,113.09259,42.12666
0.11557635,0.49053553,30.919136,0.1155097,0.49109972,30.843441,0.39815065,0.15048213,5.0015306,3.991163,28.338709,22.618612,141.69469,113.09241,68.14796
0.14073998,0.078915246,6.8034525,0.14046985,0.079629555,6.6562176,0.72534466,0.15046445,5.001022,3.9913845,28.338734,22.61774,141.69481,113.09268,165.86996
0.117854215,0.53768694,34.419308,0.11775403,0.5398435,34.274616,0.5304136,0.14877489,5.001182,3.9919894,28.339306,22.61831,141.69476,113.09294,273.99857
0.14511447,0.345219,20.002653,0.14469777,0.34675804,19.709644,0.75398105,0.14981861,5.0007896,3.9918442,28.339367,22.618565,141.69456,113.09127,428.0638
0.19345346,0.5415603,15.953671,0.19303298,0.5434331,15.739543,0.6072493,0.15037072,5.0015874,3.9909732,28.339298,22.618366,141.69574,113.0927,275.6145
0.11694509,0.24852054,39.06832,0.1164528,0.25077707,38.630726,0.5057931,0.1500643,5.0014424,3.9917867,28.339201,22.61819,141.6944,113.091515,276.95035
